nombre_feria,comuna,region,latitud,longitud,direccion,calle_principal,calle_inicio,calle_termino,dias,horario,num_puestos,fuente,archivo_origen,fecha_datos
Feria Organización Las Maravillas,Aisén,Aysen del General Carlos Ibanez del Campo,-45.5808748857,-72.0610331336,Calle Lautaro S/N entre Calle Lautaro S/N entre Calle Lautaro S/N,Calle Lautaro S/N,Calle Lautaro S/N,Calle Lautaro S/N,Sábado,07:00 a 14:00 Hrs,21.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria AG chacareros y ganaderos Lago General Carrera,Chile Chico,Aysen del General Carlos Ibanez del Campo,-46.547468,-71.72323,General Marchant entre General Marchant entre General Marchant,General Marchant,General Marchant,General Marchant,Sábado,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortofrutícola,Chile Chico,Aysen del General Carlos Ibanez del Campo,-46.5393344672,-71.7259541362,Bernardo O'Higgins entre Pedro Burgos entre Bernardo O'Higgins,Bernardo O'Higgins,Pedro Burgos,Bernardo O'Higgins,Sin Información,10:00 a 16:00 Hrs,7.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Las Pulguitas,Chile Chico,Aysen del General Carlos Ibanez del Campo,-46.5388226361,-71.7276109482,Bernardo O'Higgins entre Blest Gana entre Bernardo O'Higgins,Bernardo O'Higgins,Blest Gana,Bernardo O'Higgins,Sábado,09:00 a 18:00 Hrs,5.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Mercadito Guadal,Chile Chico,Aysen del General Carlos Ibanez del Campo,-46.8438984,-72.7067019,Calle las Camelias s/n entre Calle las Camelias s/n entre Calle las Camelias s/n,Calle las Camelias s/n,Calle las Camelias s/n,Calle las Camelias s/n,Sábado y Miércoles,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Mercadito Guadal,Chile Chico,Aysen del General Carlos Ibanez del Campo,-46.8438984,-72.7067019,Calle las Camelias s/n entre Calle las Camelias s/n entre Calle las Camelias s/n,Calle las Camelias s/n,Calle las Camelias s/n,Calle las Camelias s/n,Sábado y Miércoles,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agrupación de Mujeres Los Valles,Cisnes,Aysen del General Carlos Ibanez del Campo,-43.9730633,-72.4069716,Mercado Municipal La Junta entre Mercado Municipal La Junta entre Mercado Municipal La Junta,Mercado Municipal La Junta,Mercado Municipal La Junta,Mercado Municipal La Junta,Miércoles y Viernes,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agrupación de Mujeres Los Valles,Cisnes,Aysen del General Carlos Ibanez del Campo,-43.9730633,-72.4069716,Mercado Municipal La Junta entre Mercado Municipal La Junta entre Mercado Municipal La Junta,Mercado Municipal La Junta,Mercado Municipal La Junta,Mercado Municipal La Junta,Miércoles y Viernes,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria AG Mujeres de la Patagonia,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.5808776,-72.0647955,Calle Las Quintas entre Calle Las Quintas entre Calle Las Quintas,Calle Las Quintas,Calle Las Quintas,Calle Las Quintas,Sábado,08:00 a 14:00 Hrs,1.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agrupacion cultural Productoras de La Patagonia,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.5718758,-72.0700848,Paseo Horn entre Paseo Horn entre Paseo Horn,Paseo Horn,Paseo Horn,Paseo Horn,Miércoles y Viernes,08:00 a 14:00 Hrs,2.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agrupacion cultural Productoras de La Patagonia,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.5718758,-72.0700848,Paseo Horn entre Paseo Horn entre Paseo Horn,Paseo Horn,Paseo Horn,Paseo Horn,Miércoles y Viernes,08:00 a 14:00 Hrs,2.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Las Quintas Comité Hortícola Río Claro,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.5808776,-72.0647955,Calle Las Quintas entre Calle Las Quintas entre Calle Las Quintas,Calle Las Quintas,Calle Las Quintas,Calle Las Quintas,Sábado,07:00 a 14:00 Hrs,22.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre víctor Domingo Silva,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.5808748857,-72.0610331336,Los Coiguies entre Los Coigues entre Las Quintas,Los Coiguies,Los Coigues,Las Quintas,Sábado,07:00 a 14:00 Hrs,21.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Prodesal Coyhaique,Coihaique,Aysen del General Carlos Ibanez del Campo,-45.573045,-72.074719,Magallanes entre Angol entre Errázuriz,Magallanes,Angol,Errázuriz,Viernes,08:00 a 14:00 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Feriantes de Antuco,Antuco,Biobio,-37.330122925,-71.6785453286,Plaza de Armas (Colón/O'Higgins) entre Plaza de Armas (Colón/O'Higgins) entre Plaza de Armas (Colón/O'Higgins),Plaza de Armas (Colón/O'Higgins),Plaza de Armas (Colón/O'Higgins),Plaza de Armas (Colón/O'Higgins),Sin Información,Sin Información,30.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Los Araucanitos,Arauco,Biobio,-37.2485560828,-73.321503649,Covadonga entre Avenida Prat entre Tucapel,Covadonga,Avenida Prat,Tucapel,Miércoles y Sábados,08:00 a 15:00 Hrs,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Los Araucanitos,Arauco,Biobio,-37.2485560828,-73.321503649,Covadonga entre Avenida Prat entre Tucapel,Covadonga,Avenida Prat,Tucapel,Miércoles y Sábados,08:00 a 15:00 Hrs,65.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Manos Unidad Arauco,Arauco,Biobio,-37.2478924299,-73.320764266,Avenida Arturo Prat entre Covadonga entre Esmeralda,Avenida Arturo Prat,Covadonga,Esmeralda,Miércoles y Sábados,08:00 a 15:00 Hrs,35.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Manos Unidad Arauco,Arauco,Biobio,-37.2478924299,-73.320764266,Avenida Arturo Prat entre Covadonga entre Esmeralda,Avenida Arturo Prat,Covadonga,Esmeralda,Miércoles y Sábados,08:00 a 15:00 Hrs,35.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Plaza de Carampangue,Arauco,Biobio,-37.2577385548,-73.2420828005,Vicente Millán entre Carlos Condell entre Arturo Prat,Vicente Millán,Carlos Condell,Arturo Prat,Jueves y Domingo,09:00 a 15:00 Hrs,18.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Plaza de Carampangue,Arauco,Biobio,-37.2577385548,-73.2420828005,Vicente Millán entre Carlos Condell entre Arturo Prat,Vicente Millán,Carlos Condell,Arturo Prat,Jueves y Domingo,09:00 a 15:00 Hrs,18.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Laraquete,Arauco,Biobio,-37.1677079563,-73.1883817639,Pablo Neruda entre Alonso de Ercilla entre José Donoso,Pablo Neruda,Alonso de Ercilla,José Donoso,Sábados,08:00 a 15:00 Hrs,74.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Tubúl,Arauco,Biobio,-37.2308305505,-73.4417209012,Calle Principal entre Los Maitenes entre Las Malvinas,Calle Principal,Los Maitenes,Las Malvinas,Jueves y Domingo,08:00 a 14:00 Hrs,56.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Tubúl,Arauco,Biobio,-37.2308305505,-73.4417209012,Calle Principal entre Los Maitenes entre Las Malvinas,Calle Principal,Los Maitenes,Las Malvinas,Jueves y Domingo,08:00 a 14:00 Hrs,56.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Cabrero,Cabrero,Biobio,-37.0270945989,-72.3994408996,"General Cruz, Esquina Los Cipreses (Complejo Deportivo) entre General Cruz, Esquina Los Cipreses (Complejo Deportivo) entre General Cruz, Esquina Los Cipreses (Complejo Deportivo)","General Cruz, Esquina Los Cipreses (Complejo Deportivo)","General Cruz, Esquina Los Cipreses (Complejo Deportivo)","General Cruz, Esquina Los Cipreses (Complejo Deportivo)",Jueves,08:00 a 15:00 Hrs,190.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Localidad de Charrua,Cabrero,Biobio,-37.1004358298,-72.3257559856,San Martín entre Bernardo O'Higgins entre Los Carrera,San Martín,Bernardo O'Higgins,Los Carrera,Miércoles,08:00 a 15:00 Hrs,14.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Monte Águila,Cabrero,Biobio,-37.0873966,-72.4403929544,Carlos Viel/Florencio Arrivillaga entre Ahumada entre Bernardo O'Higgins,Carlos Viel/Florencio Arrivillaga,Ahumada,Bernardo O'Higgins,Sábado,08:00 a 15:00 Hrs,81.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Sector Los Aromos,Cabrero,Biobio,-37.1950816961,-72.3740678563,Costado Cancha Los Aromos entre Costado Cancha Los Aromos entre Costado Cancha Los Aromos,Costado Cancha Los Aromos,Costado Cancha Los Aromos,Costado Cancha Los Aromos,Sábado,08:00 a 15:00 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Sindical Cabrero,Cabrero,Biobio,-37.033942046,-72.3976562354,Avenida Las Violetas entre Los Guindos entre Las Flores,Avenida Las Violetas,Los Guindos,Las Flores,Domingo,08:00 a 15:00 Hrs,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Esmeralda,Cañete,Biobio,-37.7989693732,-73.3996629879,Esmeralda entre 7 de Línea entre Saavedra,Esmeralda,7 de Línea,Saavedra,Lunes a Domingo,Sin Información,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Hortícola,Cañete,Biobio,-37.8013039152,-73.401336628,7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga entre 7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,7 de Línea Esq. Covadonga,Lunes a Domingo,Sin Información,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Leonera,Chiguayante,Biobio,-36.9552308183,-73.0170625266,Los Andes/Escocia entre Los Andes entre Italia,Los Andes/Escocia,Los Andes,Italia,Domingo,09:00 a 16:00 Hrs,330.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Porvenir,Chiguayante,Biobio,-36.9492370527,-73.0194069738,Porvenir/Enrique Molina entre Porvenir entre Enrique Molina,Porvenir/Enrique Molina,Porvenir,Enrique Molina,Miércoles,09:00 a 16:00 Hrs,330.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Raimundo Morris 1,Chiguayante,Biobio,-36.928777005,-73.0267378316,Raimundo Morris/Avenida Los Héroes entre Avenida Manuel Rodriguez/Avenida Los Héroes/Calle 2 entre Isabel Riquelme/Avenida Los Héroes,Raimundo Morris/Avenida Los Héroes,Avenida Manuel Rodriguez/Avenida Los Héroes/Calle 2,Isabel Riquelme/Avenida Los Héroes,Martes,09:00 a 16:00 Hrs,330.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Raimundo Morris 2,Chiguayante,Biobio,-36.9287801499,-73.0267260972,Raimundo Morris/Avenida Los Héroes entre Avenida Manuel Rodriguez/Avenida Los Héroes/Calle 2 entre Isabel Riquelme/Avenida Los Héroes,Raimundo Morris/Avenida Los Héroes,Avenida Manuel Rodriguez/Avenida Los Héroes/Calle 2,Isabel Riquelme/Avenida Los Héroes,Sábado,09:00 a 16:00 Hrs,330.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Barrio Norte,Concepción,Biobio,-36.8113171407,-73.0477788279,Vicuña Mackenna entre Paicaví entre Galvarino,Vicuña Mackenna,Paicaví,Galvarino,Miércoles,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Chillancito,Concepción,Biobio,-36.8108920186,-73.0320663885,Santa María entre J.J Manzano entre Baquedano,Santa María,J.J Manzano,Baquedano,Jueves,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Estadio Municipal Ester roa Rebolledo,Concepción,Biobio,-36.8166176324,-73.0242429207,Estacionamiento Avenida Collao entre Estacionamiento Avenida Collao entre Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Estadio Municipal Ester roa Rebolledo,Concepción,Biobio,-36.8166176324,-73.0242429207,Estacionamiento Avenida Collao entre Estacionamiento Avenida Collao entre Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Estacionamiento Avenida Collao,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Gimnacio Municipal de Concepción,Concepción,Biobio,-36.8143521161,-73.0229384406,Gimnacio Municipal de Concepción entre Gimnacio Municipal de Concepción entre Estacionamiento Gimnacio Municipal,Gimnacio Municipal de Concepción,Gimnacio Municipal de Concepción,Estacionamiento Gimnacio Municipal,Sábado,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Pedro de Valdivia,Concepción,Biobio,-36.8432556557,-73.0553398178,Balmaceda entre Arraú Méndez entre Blanco,Balmaceda,Arraú Méndez,Blanco,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Pedro de Valdivia,Concepción,Biobio,-36.8432556557,-73.0553398178,Balmaceda entre Arraú Méndez entre Blanco,Balmaceda,Arraú Méndez,Blanco,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Pedro del Río Zañartu,Concepción,Biobio,-36.8241713719,-73.0686304873,Guillermo Matta entre Lastarria entre almirante Juan Latorre,Guillermo Matta,Lastarria,almirante Juan Latorre,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Pedro del Río Zañartu,Concepción,Biobio,-36.8241713719,-73.0686304873,Guillermo Matta entre Lastarria entre almirante Juan Latorre,Guillermo Matta,Lastarria,almirante Juan Latorre,Martes y Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Santa Sabina,Concepción,Biobio,-36.7902392083,-73.044260574,Sady Zañartu entre Abdón Cifuentes entre Góngora,Sady Zañartu,Abdón Cifuentes,Góngora,Viernes,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa CAP,Concepción,Biobio,-36.7984514934,-73.0340970909,Quinchamalí entre avenida Andalién entre Pasaje 20,Quinchamalí,avenida Andalién,Pasaje 20,Sábado,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Nonguén,Concepción,Biobio,-36.8319205566,-73.0040433606,Independencia entre Camino Nonguén entre Independencia,Independencia,Camino Nonguén,Independencia,Miércoles y Domingo,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Nonguén,Concepción,Biobio,-36.8319205566,-73.0040433606,Independencia entre Camino Nonguén entre Independencia,Independencia,Camino Nonguén,Independencia,Miércoles y Domingo,07:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agro Etno Turística Contulmo,Contulmo,Biobio,-38.0159941912,-73.2291387872,Los Notros entre Nahuelbuta entre Millaray,Los Notros,Nahuelbuta,Millaray,Lunes y Jueves,08:30 a 18:00 Hrs,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Agro Etno Turística Contulmo,Contulmo,Biobio,-38.0159941912,-73.2291387872,Los Notros entre Nahuelbuta entre Millaray,Los Notros,Nahuelbuta,Millaray,Lunes y Jueves,08:30 a 18:00 Hrs,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Contulmo,Contulmo,Biobio,-38.0155534173,-73.2277779826,Nahuelbuta/Los Avallanos/Lanalhue entre Millaray entre Los Notros,Nahuelbuta/Los Avallanos/Lanalhue,Millaray,Los Notros,Día de Pago de Pensionados,07:00 a 19:00 Hrs,86.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Camilo Olavarria,Coronel,Biobio,-36.9986102558,-73.1607172949,José Santos Ossas entre Cristo Redentor entre Jorge Parra Gajardo,José Santos Ossas,Cristo Redentor,Jorge Parra Gajardo,Martes,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Lagunillas,Coronel,Biobio,-36.9870061595,-73.1575887153,Avenida Costanera/Avenida Escuadrón entre Los Molles entre Los Guayacanes,Avenida Costanera/Avenida Escuadrón,Los Molles,Los Guayacanes,Viernes,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Calle Lota,Coronel,Biobio,-37.0339480885,-73.1401858436,Lota entre Sotomayor entre Galvarino Rivero,Lota,Sotomayor,Galvarino Rivero,Martes y Viernes,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Calle Lota,Coronel,Biobio,-37.0339480885,-73.1401858436,Lota entre Sotomayor entre Galvarino Rivero,Lota,Sotomayor,Galvarino Rivero,Martes y Viernes,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Polpaico,Coronel,Biobio,-36.9792088143,-73.1655821136,Avenida Cerro San Francisco entre Avenida Cerro San Francisco entre Avenida Estero La Posada,Avenida Cerro San Francisco,Avenida Cerro San Francisco,Avenida Estero La Posada,Sábado,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Yobilo,Coronel,Biobio,-37.0113958202,-73.1525774987,Santos Leoncio Medel/Puente Alto/Cosmito/Tropezón/Buen Retiro entre Puerto Montt/Yobilo entre Santos Leoncio Medel/Puente Alto/Cosmito/Tropezón/Buen Retiro,Santos Leoncio Medel/Puente Alto/Cosmito/Tropezón/Buen Retiro,Puerto Montt/Yobilo,Santos Leoncio Medel/Puente Alto/Cosmito/Tropezón/Buen Retiro,Sábado,08:00 a 16:00 Hrs,345.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Campesina,Curanilahue,Biobio,-37.4764125414,-73.3456983114,Plaza de Armas entre Plaza de Armas entre Plaza de Armas,Plaza de Armas,Plaza de Armas,Plaza de Armas,Sin Información,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Sector Activa,Curanilahue,Biobio,-37.4745546815,-73.3448898542,Juan Benitez Mesa entre Riquelme entre Balmaceda,Juan Benitez Mesa,Riquelme,Balmaceda,Miércoles,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Sindicato de Ferias Libres y Ramos Similares,Curanilahue,Biobio,-37.4750026571,-73.3444448732,Juan Benitez Mesa/Balmaceda/Riquelme entre Caupolicán entre Los Leones,Juan Benitez Mesa/Balmaceda/Riquelme,Caupolicán,Los Leones,Sábado,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Eleuterio Ramírez,Curanilahue,Biobio,-37.4804170327,-73.3346844204,Arturo Pérez Canto entre Pasaje 4 entre Ignacio Carrera Pinto,Arturo Pérez Canto,Pasaje 4,Ignacio Carrera Pinto,Martes y Jueves,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Eleuterio Ramírez,Curanilahue,Biobio,-37.4804170327,-73.3346844204,Arturo Pérez Canto entre Pasaje 4 entre Ignacio Carrera Pinto,Arturo Pérez Canto,Pasaje 4,Ignacio Carrera Pinto,Martes y Jueves,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Miraflores 1,Curanilahue,Biobio,-37.4850181568,-73.3291539748,Entre Ríos/Río Negro entre Entre Ríos N°470 entre Sede JJVV,Entre Ríos/Río Negro,Entre Ríos N°470,Sede JJVV,Viernes,Sin Información,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Copiulemu,Florida,Biobio,-36.8979793303,-72.8041447982,Bélgica entre Bélgica entre Bélgica,Bélgica,Bélgica,Bélgica,"Martes, Viernes, Pago Jubilados",08:30 a 17:00 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Copiulemu,Florida,Biobio,-36.8979793303,-72.8041447982,Bélgica entre Bélgica entre Bélgica,Bélgica,Bélgica,Bélgica,"Martes, Viernes, Pago Jubilados",08:30 a 17:00 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Florida Urbano,Florida,Biobio,-36.8239339275,-72.659052684,Arturo Prat entre Eleuterio Ramírez entre Estero de Florida,Arturo Prat,Eleuterio Ramírez,Estero de Florida,"Martes, Viernes, Pago Jubilados",08:30 a 17:00 Hrs,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Florida Urbano,Florida,Biobio,-36.8239339275,-72.659052684,Arturo Prat entre Eleuterio Ramírez entre Estero de Florida,Arturo Prat,Eleuterio Ramírez,Estero de Florida,"Martes, Viernes, Pago Jubilados",08:30 a 17:00 Hrs,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
